epoch,episodes,wins,draws,losses,win_rate,avg_reward,avg_steps,learner_rating,num_players
833,50,31,1,18,0.620000,0.260000,229.860000,2865.185667,50
834,50,19,0,31,0.380000,-0.340000,149.880000,2711.037576,50
835,50,30,0,20,0.600000,0.140000,209.980000,2826.458374,50
836,50,24,0,26,0.480000,-0.080000,199.840000,2745.397946,50
837,50,28,0,22,0.560000,0.100000,214.260000,2824.912275,50
838,50,30,0,20,0.600000,0.180000,255.400000,2857.102951,50
839,50,20,0,30,0.400000,-0.280000,279.040000,2716.796313,50
840,50,16,0,34,0.320000,-0.540000,68.420000,2580.351527,50
841,50,17,0,33,0.340000,-0.360000,76.280000,2529.197407,50
842,50,24,0,26,0.480000,-0.020000,104.300000,2670.275722,50
843,50,21,0,29,0.420000,-0.240000,148.100000,2615.215705,50
844,50,22,0,28,0.440000,-0.100000,126.500000,2674.063157,50
845,50,26,0,24,0.520000,0.060000,124.080000,2795.745289,50
846,50,32,1,17,0.640000,0.320000,194.940000,2896.381243,50
847,50,19,0,31,0.380000,-0.320000,135.940000,2696.711073,50
848,50,28,0,22,0.560000,0.140000,203.820000,2827.151660,50
849,50,29,0,21,0.580000,0.220000,246.980000,2877.789855,50
850,50,29,1,20,0.580000,0.200000,247.060000,2865.573176,50
851,50,33,0,17,0.660000,0.280000,307.640000,2943.512969,50
852,50,29,0,21,0.580000,0.160000,348.140000,2914.487733,50
853,50,23,0,27,0.460000,-0.100000,195.880000,2751.943660,50
854,50,28,0,22,0.560000,0.100000,266.180000,2822.892455,50
855,50,19,0,31,0.380000,-0.320000,90.540000,2658.314260,50
856,50,26,0,24,0.520000,0.080000,103.840000,2699.785608,50
857,50,24,0,26,0.480000,-0.060000,129.860000,2705.858141,50
858,50,23,1,26,0.460000,-0.180000,135.080000,2661.179081,50
859,50,29,0,21,0.580000,0.120000,166.180000,2722.164980,50
860,50,25,0,25,0.500000,-0.040000,210.360000,2791.227301,50
861,50,27,0,23,0.540000,0.100000,198.960000,2865.118489,50
862,50,30,1,19,0.600000,0.240000,346.860000,2941.090661,50
863,50,28,0,22,0.560000,0.060000,361.320000,2928.340444,50
864,50,28,0,22,0.560000,0.100000,260.720000,2849.766924,50
865,50,31,0,19,0.620000,0.200000,275.320000,2911.098602,50
866,50,28,1,21,0.560000,0.160000,316.700000,2880.213088,50
867,50,28,0,22,0.560000,0.160000,245.580000,2860.025070,50
868,50,30,0,20,0.600000,0.160000,230.560000,2902.886499,50
869,50,27,0,23,0.540000,0.080000,324.140000,2838.269879,50
870,50,28,0,22,0.560000,0.120000,196.660000,2886.328535,50
871,50,30,0,20,0.600000,0.220000,276.840000,2971.372226,50
872,50,20,0,30,0.400000,-0.200000,208.560000,2793.619717,50
873,50,28,0,22,0.560000,0.200000,198.440000,2848.266525,50
874,50,28,0,22,0.560000,0.120000,327.640000,2869.240848,50
875,50,16,1,33,0.320000,-0.340000,138.400000,2603.643129,50
876,50,28,0,22,0.560000,0.120000,210.260000,2744.761547,50
877,50,24,0,26,0.480000,-0.120000,145.100000,2751.002996,50
878,50,36,1,13,0.720000,0.420000,267.620000,2968.419970,50
879,50,29,0,21,0.580000,0.160000,258.180000,2941.541496,50
880,50,30,0,20,0.600000,0.160000,362.020000,2931.040126,50
881,50,25,0,25,0.500000,-0.060000,283.260000,2859.832905,50
882,50,27,1,22,0.540000,0.100000,317.640000,2857.540992,50
883,50,31,0,19,0.620000,0.240000,350.700000,2916.592031,50
884,50,32,0,18,0.640000,0.280000,414.960000,2996.725462,50
885,50,34,0,16,0.680000,0.380000,458.680000,2981.342286,50
886,50,29,1,20,0.580000,0.180000,529.280000,2979.638113,50
887,50,13,1,36,0.260000,-0.540000,80.440000,2677.388001,50
888,50,16,0,34,0.320000,-0.420000,76.260000,2537.156354,50
889,50,19,0,31,0.380000,-0.260000,97.980000,2572.544055,50
890,50,23,0,27,0.460000,-0.120000,127.220000,2718.264603,50
891,50,17,0,33,0.340000,-0.380000,129.760000,2624.906578,50
892,50,17,1,32,0.340000,-0.360000,81.340000,2562.867786,50
893,50,24,0,26,0.480000,-0.100000,86.560000,2677.620378,50
894,50,20,0,30,0.400000,-0.220000,111.500000,2643.127674,50
895,50,23,0,27,0.460000,-0.080000,126.380000,2679.282536,50
896,50,21,0,29,0.420000,-0.240000,117.560000,2628.800648,50
897,50,23,0,27,0.460000,-0.100000,113.940000,2685.606635,50
898,50,22,0,28,0.440000,-0.160000,100.440000,2711.600826,50
899,50,23,0,27,0.460000,-0.100000,165.460000,2730.115531,50
900,50,25,0,25,0.500000,0.000000,139.860000,2807.111698,50
901,50,21,0,29,0.420000,-0.140000,111.500000,2762.414673,50
902,50,22,0,28,0.440000,-0.180000,130.080000,2741.988534,50
903,50,19,0,31,0.380000,-0.340000,118.460000,2653.922072,50
904,50,24,1,25,0.480000,0.000000,194.720000,2701.782412,50
905,50,24,0,26,0.480000,-0.100000,159.900000,2731.799373,50
906,50,19,0,31,0.380000,-0.260000,132.380000,2654.813402,50
907,50,27,0,23,0.540000,0.040000,223.560000,2783.705296,50
908,50,31,0,19,0.620000,0.280000,196.180000,2881.741442,50
909,50,22,0,28,0.440000,-0.140000,197.040000,2780.755415,50
910,50,24,0,26,0.480000,-0.080000,275.660000,2802.541629,50
911,50,29,0,21,0.580000,0.100000,265.720000,2828.639835,50
912,50,32,0,18,0.640000,0.260000,333.280000,2897.423131,50
913,50,33,0,17,0.660000,0.340000,353.320000,2972.116979,50
914,50,10,0,40,0.200000,-0.740000,47.900000,2524.145076,50
915,50,22,0,28,0.440000,-0.160000,69.040000,2616.618733,50
916,50,19,0,31,0.380000,-0.300000,89.920000,2606.818551,50
917,50,23,0,27,0.460000,-0.060000,89.800000,2598.054722,50
918,50,20,0,30,0.400000,-0.260000,128.220000,2599.217745,50
919,50,24,0,26,0.480000,-0.080000,158.380000,2665.460087,50
920,50,31,0,19,0.620000,0.200000,209.800000,2870.324819,50
921,50,24,1,25,0.480000,0.000000,183.660000,2813.418472,50
922,50,29,0,21,0.580000,0.160000,268.960000,2826.833326,50
923,50,26,0,24,0.520000,0.060000,302.960000,2804.553684,50
924,50,31,0,19,0.620000,0.160000,229.800000,2915.338084,50
925,50,37,0,13,0.740000,0.520000,287.240000,3036.133418,50
926,50,39,0,11,0.780000,0.560000,480.880000,3094.753794,50
927,50,32,0,18,0.640000,0.320000,634.420000,3029.696910,50
928,50,34,0,16,0.680000,0.340000,441.860000,3026.537028,50
929,50,15,1,34,0.300000,-0.380000,130.340000,2672.378629,50
930,50,28,0,22,0.560000,0.120000,143.240000,2780.204311,50
931,50,23,0,27,0.460000,-0.140000,117.900000,2766.776712,50
932,50,21,1,28,0.420000,-0.260000,96.420000,2682.041588,50
933,50,22,0,28,0.440000,-0.180000,157.640000,2644.140445,50
934,50,24,0,26,0.480000,-0.060000,146.060000,2686.056995,50
935,50,26,0,24,0.520000,0.040000,193.860000,2744.786559,50
936,50,22,0,28,0.440000,-0.120000,174.940000,2680.490435,50
937,50,33,0,17,0.660000,0.280000,276.040000,2899.815817,50
938,50,20,1,29,0.400000,-0.140000,171.920000,2761.972404,50
939,50,25,0,25,0.500000,-0.020000,218.480000,2756.390923,50
940,50,25,0,25,0.500000,-0.020000,235.760000,2810.467473,50
941,50,27,0,23,0.540000,0.060000,248.840000,2784.174763,50
942,50,16,0,34,0.320000,-0.300000,82.540000,2601.540030,50
943,50,20,0,30,0.400000,-0.280000,89.820000,2640.227060,50
944,50,16,0,34,0.320000,-0.380000,92.560000,2519.677792,50
945,50,14,0,36,0.280000,-0.420000,73.220000,2539.479347,50
946,50,19,0,31,0.380000,-0.300000,93.720000,2540.839274,50
947,50,27,0,23,0.540000,0.140000,105.600000,2727.890309,50
948,50,19,0,31,0.380000,-0.360000,105.480000,2602.738686,50
949,50,24,0,26,0.480000,0.000000,102.260000,2632.001099,50
950,50,24,0,26,0.480000,-0.160000,106.220000,2654.752427,50
951,50,21,0,29,0.420000,-0.220000,175.940000,2645.313217,50
952,50,31,0,19,0.620000,0.240000,234.940000,2853.111891,50
953,50,28,0,22,0.560000,0.100000,223.520000,2832.696048,50
954,50,9,0,41,0.180000,-0.800000,55.780000,2502.963864,50
955,50,18,0,32,0.360000,-0.340000,87.420000,2544.263647,50
956,50,22,0,28,0.440000,-0.180000,103.880000,2590.762992,50
957,50,25,0,25,0.500000,0.000000,149.360000,2689.097135,50
958,50,25,0,25,0.500000,0.000000,189.000000,2767.293022,50
959,50,28,0,22,0.560000,0.140000,260.520000,2817.940254,50
960,50,30,0,20,0.600000,0.220000,408.380000,2836.997448,50
961,50,30,0,20,0.600000,0.160000,321.060000,2882.817585,50
962,50,27,0,23,0.540000,0.080000,294.320000,2825.165262,50
963,50,31,0,19,0.620000,0.240000,416.860000,2870.234024,50
964,50,28,0,22,0.560000,0.140000,251.380000,2884.590250,50
965,50,32,0,18,0.640000,0.300000,315.440000,2917.201782,50
966,50,32,0,18,0.640000,0.280000,343.560000,2925.213949,50
967,50,16,0,34,0.320000,-0.440000,81.500000,2664.948169,50
968,50,14,0,36,0.280000,-0.500000,89.140000,2535.436676,50
969,50,23,1,26,0.460000,-0.120000,111.260000,2654.121635,50
970,50,22,0,28,0.440000,-0.100000,112.800000,2661.992364,50
971,50,31,0,19,0.620000,0.260000,200.940000,2825.148098,50
972,50,26,0,24,0.520000,0.080000,193.200000,2844.151520,50
973,50,29,0,21,0.580000,0.140000,305.860000,2864.026461,50
974,50,23,0,27,0.460000,-0.020000,365.400000,2809.848569,50
975,50,27,0,23,0.540000,0.080000,297.620000,2837.986558,50
976,50,31,0,19,0.620000,0.280000,315.160000,2951.886468,50
977,50,31,0,19,0.620000,0.240000,326.640000,2946.756362,50
978,50,31,0,19,0.620000,0.260000,406.640000,2949.022968,50
979,50,34,0,16,0.680000,0.340000,392.520000,2967.925403,50
980,50,24,0,26,0.480000,-0.040000,313.720000,2838.039313,50
981,50,30,0,20,0.600000,0.200000,212.620000,2827.695365,50
982,50,33,0,17,0.660000,0.420000,221.040000,2907.120811,50
983,50,30,0,20,0.600000,0.200000,297.840000,2931.848049,50
984,50,35,0,15,0.700000,0.420000,446.200000,3010.115194,50
985,50,33,0,17,0.660000,0.380000,440.780000,2979.166445,50
986,50,29,0,21,0.580000,0.180000,342.420000,2879.829425,50
987,50,32,1,17,0.640000,0.340000,322.880000,2919.631714,50
988,50,32,0,18,0.640000,0.280000,526.540000,2936.181131,50
989,50,33,0,17,0.660000,0.320000,521.960000,2954.831784,50
990,50,33,0,17,0.660000,0.320000,463.420000,3021.205775,50
991,50,11,0,39,0.220000,-0.680000,62.860000,2609.783095,50
992,50,9,0,41,0.180000,-0.660000,73.540000,2424.252203,50
993,50,17,0,33,0.340000,-0.340000,74.180000,2491.699264,50
994,50,20,0,30,0.400000,-0.160000,72.880000,2597.338267,50
995,50,22,0,28,0.440000,-0.100000,111.580000,2619.424620,50
996,50,24,0,26,0.480000,-0.060000,141.640000,2746.190554,50
997,50,27,1,22,0.540000,0.120000,219.060000,2831.170550,50
998,50,25,0,25,0.500000,0.020000,250.220000,2839.884817,50
999,50,26,0,24,0.520000,0.060000,253.520000,2782.374730,50
1000,50,30,0,20,0.600000,0.220000,263.820000,2893.260671,50
1001,50,28,0,22,0.560000,0.160000,327.580000,2847.253821,50
1002,50,33,0,17,0.660000,0.340000,378.600000,2978.645108,50
1003,50,32,1,17,0.640000,0.360000,373.620000,2925.405277,50
1004,50,34,0,16,0.680000,0.360000,493.220000,2982.454363,50
1005,50,13,0,37,0.260000,-0.500000,97.020000,2589.615902,50
1006,50,14,0,36,0.280000,-0.460000,107.820000,2523.029016,50
1007,50,26,0,24,0.520000,0.080000,127.900000,2688.179702,50
1008,50,24,1,25,0.480000,0.080000,127.600000,2767.784173,50
1009,50,27,0,23,0.540000,0.180000,196.040000,2769.880444,50
1010,50,28,0,22,0.560000,0.160000,185.080000,2824.328788,50
1011,50,32,0,18,0.640000,0.380000,232.060000,2957.901298,50
1012,50,22,0,28,0.440000,-0.040000,253.220000,2784.289785,50
1013,50,32,0,18,0.640000,0.320000,311.400000,2912.322554,50
1014,50,30,1,19,0.600000,0.240000,283.000000,2909.839192,50
1015,50,32,0,18,0.640000,0.260000,485.980000,2932.831630,50
1016,50,21,0,29,0.420000,-0.080000,59.360000,2727.956700,50
1017,50,11,0,39,0.220000,-0.560000,63.440000,2562.886684,50
1018,50,19,0,31,0.380000,-0.260000,76.800000,2533.652111,50
1019,50,21,0,29,0.420000,-0.020000,96.020000,2603.171187,50
1020,50,23,0,27,0.460000,-0.040000,87.760000,2660.272981,50
1021,50,22,0,28,0.440000,-0.120000,113.920000,2676.647731,50
1022,50,22,2,26,0.440000,-0.060000,124.280000,2702.390760,50
1023,50,26,0,24,0.520000,0.100000,153.420000,2769.516281,50
1024,50,25,0,25,0.500000,0.100000,144.880000,2722.587549,50
1025,50,25,0,25,0.500000,0.040000,295.520000,2750.227172,50
1026,50,28,0,22,0.560000,0.200000,256.220000,2859.525586,50
1027,50,29,0,21,0.580000,0.220000,274.360000,2895.591359,50
1028,50,20,0,30,0.400000,-0.300000,157.260000,2719.390669,50
1029,50,26,0,24,0.520000,-0.080000,160.340000,2756.790309,50
1030,50,30,1,19,0.600000,0.240000,310.400000,2895.971753,50
1031,50,34,0,16,0.680000,0.380000,256.720000,2959.409127,50
1032,50,24,1,25,0.480000,0.020000,459.800000,2870.754954,50
1033,50,30,0,20,0.600000,0.280000,362.100000,2905.432531,50
1034,50,32,0,18,0.640000,0.340000,404.440000,2957.462277,50
1035,50,10,1,39,0.200000,-0.560000,53.120000,2522.182942,50
1036,50,11,0,39,0.220000,-0.660000,57.640000,2443.295840,50
1037,50,13,0,37,0.260000,-0.480000,93.520000,2458.652644,50
1038,50,15,0,35,0.300000,-0.380000,84.900000,2510.772219,50
1039,50,18,0,32,0.360000,-0.220000,102.240000,2551.730952,50
1040,50,22,0,28,0.440000,-0.120000,102.880000,2697.340231,50
1041,50,25,0,25,0.500000,0.040000,179.060000,2719.800678,50
1042,50,24,1,25,0.480000,-0.020000,213.680000,2771.655105,50
1043,50,24,0,26,0.480000,0.040000,238.060000,2757.078692,50
1044,50,30,1,19,0.600000,0.260000,278.520000,2849.779624,50
1045,50,34,0,16,0.680000,0.360000,352.440000,3031.079830,50
1046,50,30,0,20,0.600000,0.260000,479.240000,2944.544512,50
1047,50,7,0,43,0.140000,-0.840000,56.940000,2526.718296,50
1048,50,20,0,30,0.400000,-0.220000,77.980000,2604.167128,50
1049,50,22,0,28,0.440000,-0.100000,102.240000,2677.235061,50
1050,50,23,0,27,0.460000,-0.040000,119.180000,2703.144291,50
1051,50,25,0,25,0.500000,0.100000,108.700000,2789.297089,50
1052,50,23,0,27,0.460000,-0.080000,142.480000,2741.903233,50
1053,50,24,1,25,0.480000,0.040000,100.800000,2757.070184,50
1054,50,24,0,26,0.480000,0.000000,195.620000,2667.161762,50
1055,50,32,0,18,0.640000,0.280000,208.700000,2916.701010,50
1056,50,25,0,25,0.500000,0.020000,225.800000,2858.269605,50
1057,50,29,0,21,0.580000,0.240000,246.740000,2869.276474,50
1058,50,32,0,18,0.640000,0.300000,316.900000,2914.801066,50
1059,50,30,0,20,0.600000,0.240000,343.980000,2948.162215,50
1060,50,10,0,40,0.200000,-0.740000,56.820000,2559.022252,50
1061,50,18,0,32,0.360000,-0.320000,90.660000,2590.708251,50
1062,50,21,0,29,0.420000,-0.140000,79.960000,2632.238265,50
1063,50,20,0,30,0.400000,-0.240000,135.460000,2642.979774,50
1064,50,23,0,27,0.460000,-0.040000,162.080000,2722.503085,50
1065,50,27,0,23,0.540000,0.080000,139.180000,2846.669668,50
1066,50,30,0,20,0.600000,0.220000,213.200000,2895.851407,50
1067,50,28,0,22,0.560000,0.100000,238.960000,2871.955923,50
1068,50,24,0,26,0.480000,-0.080000,189.560000,2811.948395,50
1069,50,26,0,24,0.520000,0.120000,224.480000,2829.922789,50
1070,50,28,2,20,0.560000,0.160000,313.480000,2831.620919,50
1071,50,32,0,18,0.640000,0.300000,295.200000,2913.397492,50
1072,50,35,0,15,0.700000,0.460000,306.020000,2940.096901,50
1073,50,28,0,22,0.560000,0.100000,335.920000,2931.961238,50
1074,50,33,2,15,0.660000,0.340000,380.740000,2985.049546,50
1075,50,28,0,22,0.560000,0.180000,277.620000,2844.003086,50
1076,50,31,0,19,0.620000,0.260000,291.320000,2915.932394,50
1077,50,26,1,23,0.520000,0.060000,308.240000,2806.855673,50
1078,50,30,0,20,0.600000,0.200000,367.000000,2882.277622,50
1079,50,28,0,22,0.560000,0.140000,368.000000,2862.207892,50
1080,50,32,0,18,0.640000,0.280000,408.340000,2934.752796,50
1081,50,30,0,20,0.600000,0.200000,362.120000,2933.228928,50
1082,50,33,0,17,0.660000,0.340000,265.840000,2968.157956,50
1083,50,28,0,22,0.560000,0.140000,467.560000,2859.135005,50
1084,50,31,0,19,0.620000,0.240000,470.320000,2926.635865,50
1085,50,17,1,32,0.340000,-0.380000,108.140000,2689.006004,50
1086,50,21,1,28,0.420000,-0.140000,133.320000,2676.506566,50
1087,50,27,0,23,0.540000,0.080000,158.440000,2737.445135,50
1088,50,22,0,28,0.440000,-0.080000,200.640000,2697.756190,50
1089,50,25,0,25,0.500000,0.020000,181.620000,2778.024047,50
1090,50,28,0,22,0.560000,0.160000,200.160000,2825.251959,50
1091,50,25,0,25,0.500000,0.020000,278.120000,2821.910722,50
1092,50,25,0,25,0.500000,-0.020000,313.960000,2788.352542,50
1093,50,23,0,27,0.460000,-0.040000,201.840000,2744.802198,50
1094,50,28,0,22,0.560000,0.100000,243.400000,2796.356739,50
1095,50,32,0,18,0.640000,0.280000,388.000000,2971.585374,50
1096,50,25,0,25,0.500000,0.020000,391.560000,2813.701002,50
1097,50,16,0,34,0.320000,-0.400000,180.960000,2665.226761,50
1098,50,25,0,25,0.500000,-0.020000,236.700000,2787.689947,50
1099,50,29,0,21,0.580000,0.180000,303.180000,2863.745627,50
1100,50,35,1,14,0.700000,0.460000,300.540000,3022.420086,50
1101,50,33,0,17,0.660000,0.300000,427.380000,2994.899680,50
1102,50,26,0,24,0.520000,0.060000,378.060000,2884.632963,50
1103,50,28,0,22,0.560000,0.160000,393.600000,2854.359936,50
1104,50,31,0,19,0.620000,0.260000,298.580000,2958.470494,50
1105,50,26,0,24,0.520000,0.040000,401.780000,2894.430364,50
1106,50,30,0,20,0.600000,0.240000,393.840000,2959.876373,50
1107,50,33,0,17,0.660000,0.320000,559.800000,3001.527723,50
1108,50,5,0,45,0.100000,-0.960000,40.500000,2479.307071,50
1109,50,10,0,40,0.200000,-0.840000,43.180000,2402.700931,50
1110,50,8,0,42,0.160000,-0.800000,52.200000,2391.926816,50
1111,50,13,0,37,0.260000,-0.460000,66.240000,2415.035030,50
1112,50,19,0,31,0.380000,-0.320000,54.160000,2502.456016,50
1113,50,20,0,30,0.400000,-0.300000,62.340000,2545.979361,50
1114,50,18,0,32,0.360000,-0.240000,69.820000,2554.556839,50
1115,50,16,0,34,0.320000,-0.420000,75.700000,2568.750427,50
1116,50,22,0,28,0.440000,-0.120000,148.600000,2668.827912,50
1117,50,24,0,26,0.480000,-0.020000,133.680000,2725.843230,50
1118,50,26,0,24,0.520000,0.040000,147.620000,2768.031498,50
1119,50,22,0,28,0.440000,-0.140000,185.540000,2732.019672,50
1120,50,27,0,23,0.540000,0.040000,194.120000,2837.109072,50
1121,50,29,0,21,0.580000,0.200000,184.260000,2847.740162,50
1122,50,32,0,18,0.640000,0.340000,291.980000,2944.620102,50
1123,50,30,0,20,0.600000,0.240000,339.220000,2920.917087,50
1124,50,33,0,17,0.660000,0.360000,286.300000,3026.180577,50
1125,50,35,0,15,0.700000,0.420000,487.380000,3085.221649,50
1126,50,28,0,22,0.560000,0.140000,532.460000,2946.709499,50
1127,50,31,0,19,0.620000,0.280000,414.960000,2955.373933,50
1128,50,35,0,15,0.700000,0.460000,493.520000,3080.305028,50
1129,50,29,0,21,0.580000,0.160000,473.460000,2992.570757,50
1130,50,43,0,7,0.860000,0.720000,337.120000,3132.517618,50
1131,50,5,0,45,0.100000,-1.120000,36.960000,2585.876893,50
1132,50,11,0,39,0.220000,-0.700000,65.560000,2432.185336,50
1133,50,17,0,33,0.340000,-0.300000,81.220000,2541.196312,50
1134,50,22,0,28,0.440000,-0.240000,88.700000,2539.838825,50
1135,50,23,0,27,0.460000,-0.080000,135.600000,2594.112386,50
1136,50,25,1,24,0.500000,0.020000,138.420000,2713.629517,50
1137,50,24,0,26,0.480000,-0.020000,136.400000,2756.634302,50
1138,50,26,0,24,0.520000,0.000000,201.340000,2816.178520,50
1139,50,26,0,24,0.520000,0.040000,237.880000,2787.720107,50
1140,50,27,0,23,0.540000,0.100000,267.080000,2878.967369,50
1141,50,36,0,14,0.720000,0.520000,315.620000,3073.675048,50
1142,50,34,0,16,0.680000,0.400000,411.540000,3028.809558,50
1143,50,21,0,29,0.420000,-0.160000,173.260000,2826.861990,50
1144,50,20,0,30,0.400000,-0.180000,141.400000,2722.836994,50
1145,50,27,1,22,0.540000,0.100000,195.540000,2797.616660,50
1146,50,26,1,23,0.520000,0.080000,228.940000,2863.409206,50
1147,50,26,0,24,0.520000,0.060000,322.060000,2926.985998,50
1148,50,30,0,20,0.600000,0.220000,459.400000,3007.818028,50
1149,50,30,0,20,0.600000,0.180000,437.220000,2998.070983,50
1150,50,25,0,25,0.500000,0.000000,407.140000,2905.167532,50
1151,50,35,0,15,0.700000,0.420000,510.980000,3049.556760,50
1152,50,33,0,17,0.660000,0.380000,335.360000,3003.978413,50
1153,50,34,0,16,0.680000,0.360000,393.980000,3044.905603,50
1154,50,32,0,18,0.640000,0.240000,437.200000,3030.521536,50
1155,50,35,0,15,0.700000,0.380000,513.700000,3089.962865,50
1156,50,35,0,15,0.700000,0.420000,529.400000,3050.323721,50
1157,50,38,0,12,0.760000,0.540000,547.840000,3123.910645,50
1158,50,30,0,20,0.600000,0.200000,451.480000,3047.699170,50
1159,50,27,0,23,0.540000,0.060000,328.880000,2901.322778,50
1160,50,27,0,23,0.540000,0.080000,331.100000,2865.124802,50
1161,50,27,1,22,0.540000,0.100000,293.440000,2896.977018,50
1162,50,29,0,21,0.580000,0.160000,211.400000,2928.730343,50
1163,50,34,0,16,0.680000,0.400000,441.740000,3006.747623,50
1164,50,28,0,22,0.560000,0.140000,398.800000,2956.758066,50
1165,50,28,0,22,0.560000,0.140000,421.360000,2927.272847,50
1166,50,30,0,20,0.600000,0.200000,611.500000,2967.451469,50
1167,50,30,1,19,0.600000,0.220000,478.500000,2969.497035,50
1168,50,10,0,40,0.200000,-0.680000,54.240000,2577.259512,50
1169,50,12,0,38,0.240000,-0.600000,58.460000,2496.940943,50
1170,50,21,0,29,0.420000,-0.180000,64.740000,2641.674631,50
1171,50,20,0,30,0.400000,-0.160000,77.340000,2680.942727,50
1172,50,19,1,30,0.380000,-0.240000,100.840000,2662.239241,50
1173,50,18,0,32,0.360000,-0.320000,103.680000,2639.749637,50
1174,50,23,0,27,0.460000,-0.100000,150.800000,2737.047638,50
1175,50,18,0,32,0.360000,-0.360000,149.920000,2703.350058,50
1176,50,24,0,26,0.480000,-0.020000,168.820000,2756.129693,50
1177,50,24,1,25,0.480000,0.020000,256.980000,2820.781425,50
1178,50,23,1,26,0.460000,-0.120000,186.780000,2784.150723,50
1179,50,28,1,21,0.560000,0.100000,217.160000,2917.576278,50
1180,50,25,1,24,0.500000,0.020000,306.240000,2883.705294,50
1181,50,24,1,25,0.480000,-0.020000,229.040000,2804.865667,50
1182,50,27,0,23,0.540000,0.060000,266.540000,2849.451561,50
1183,50,32,0,18,0.640000,0.280000,356.700000,2939.663437,50
1184,50,35,1,14,0.700000,0.440000,296.640000,3065.999422,50
1185,50,27,0,23,0.540000,0.100000,308.420000,2936.923522,50
1186,50,31,0,19,0.620000,0.200000,251.280000,2938.099258,50
1187,50,33,0,17,0.660000,0.320000,298.920000,2939.626074,50
1188,50,30,1,19,0.600000,0.200000,420.700000,2961.141089,50
1189,50,31,0,19,0.620000,0.220000,339.100000,2962.225497,50
1190,50,35,0,15,0.700000,0.440000,278.820000,3009.126275,50
1191,50,28,0,22,0.560000,0.080000,502.260000,2938.889691,50
1192,50,33,0,17,0.660000,0.320000,395.560000,2992.307544,50
1193,50,40,0,10,0.800000,0.600000,501.340000,3115.145961,50
1194,50,28,0,22,0.560000,0.100000,465.840000,2957.622946,50
1195,50,37,0,13,0.740000,0.500000,508.660000,3047.928381,50
1196,50,34,1,15,0.680000,0.380000,478.300000,3030.210136,50
1197,50,33,0,17,0.660000,0.280000,587.320000,3074.441008,50
1198,50,14,0,36,0.280000,-0.520000,81.980000,2767.928808,50
1199,50,17,0,33,0.340000,-0.300000,87.000000,2619.031319,50
1200,50,22,0,28,0.440000,-0.080000,96.780000,2695.496159,50
1201,50,23,0,27,0.460000,-0.100000,134.940000,2799.825868,50
1202,50,20,0,30,0.400000,-0.200000,210.660000,2744.491430,50
1203,50,27,0,23,0.540000,0.080000,164.360000,2881.181793,50
1204,50,23,1,26,0.460000,-0.080000,237.720000,2827.620725,50
1205,50,25,0,25,0.500000,-0.020000,200.600000,2789.013244,50
1206,50,27,0,23,0.540000,0.060000,238.340000,2854.444089,50
1207,50,32,0,18,0.640000,0.260000,360.820000,2972.297552,50
1208,50,32,0,18,0.640000,0.280000,394.080000,3032.754836,50
1209,50,32,0,18,0.640000,0.280000,438.840000,3030.251047,50
1210,50,39,0,11,0.780000,0.560000,494.380000,3131.425292,50
1211,50,31,0,19,0.620000,0.220000,460.780000,3011.407849,50
1212,50,22,0,28,0.440000,-0.100000,276.700000,2871.237413,50
1213,50,33,0,17,0.660000,0.300000,438.820000,3024.683924,50
1214,50,29,0,21,0.580000,0.140000,526.120000,2965.519758,50
1215,50,35,0,15,0.700000,0.380000,423.220000,3042.586260,50
1216,50,35,0,15,0.700000,0.360000,440.960000,3111.525444,50
1217,50,32,0,18,0.640000,0.280000,571.960000,3103.461010,50
1218,50,33,0,17,0.660000,0.320000,571.940000,3118.593206,50
1219,50,42,0,8,0.840000,0.680000,523.460000,3254.861824,50
1220,50,38,1,11,0.760000,0.540000,621.960000,3204.863796,50
1221,50,35,1,14,0.700000,0.420000,420.000000,3117.700945,50
1222,50,38,0,12,0.760000,0.540000,571.860000,3141.376620,50
1223,50,14,0,36,0.280000,-0.520000,155.880000,2703.379735,50
1224,50,18,0,32,0.360000,-0.320000,154.540000,2652.951606,50
1225,50,23,0,27,0.460000,-0.180000,184.360000,2775.294103,50
1226,50,23,0,27,0.460000,-0.100000,257.260000,2831.301692,50
1227,50,27,0,23,0.540000,0.060000,282.540000,2836.334464,50
1228,50,37,0,13,0.740000,0.440000,425.180000,3042.863943,50
1229,50,9,0,41,0.180000,-0.700000,60.720000,2613.212674,50
1230,50,20,0,30,0.400000,-0.240000,89.960000,2627.594520,50
1231,50,19,1,30,0.380000,-0.240000,72.020000,2620.271289,50
1232,50,21,0,29,0.420000,-0.240000,77.300000,2654.995879,50
1233,50,16,0,34,0.320000,-0.380000,98.080000,2591.079546,50
1234,50,22,0,28,0.440000,-0.140000,131.960000,2685.042220,50
1235,50,17,0,33,0.340000,-0.320000,171.200000,2629.000615,50
1236,50,25,1,24,0.500000,0.000000,130.560000,2676.282506,50
1237,50,21,0,29,0.420000,-0.140000,183.300000,2733.322241,50
1238,50,23,0,27,0.460000,-0.120000,224.640000,2809.542463,50
1239,50,25,0,25,0.500000,-0.080000,253.360000,2894.515823,50
1240,50,24,0,26,0.480000,-0.060000,275.320000,2876.679960,50
1241,50,32,1,17,0.640000,0.320000,258.400000,2958.723812,50
1242,50,31,0,19,0.620000,0.220000,394.100000,3014.486150,50
