epoch,episodes,wins,draws,losses,win_rate,avg_reward,avg_steps,learner_rating,num_players
316,50,37,0,13,0.740000,1.060000,15.560000,1920.225253,65
317,50,35,0,15,0.700000,0.960000,14.900000,1817.793670,65
318,50,35,0,15,0.700000,1.180000,14.400000,1816.768313,65
319,50,39,0,11,0.780000,1.100000,15.080000,1859.204017,65
320,50,41,0,9,0.820000,1.440000,13.700000,1956.663939,65
321,50,31,0,19,0.620000,0.840000,14.780000,1811.040563,66
322,50,37,0,13,0.740000,1.040000,16.180000,1851.594119,66
323,50,32,0,18,0.640000,0.780000,14.140000,1794.640019,66
324,50,33,0,17,0.660000,0.720000,16.320000,1784.371736,66
325,50,36,0,14,0.720000,0.960000,14.120000,1783.993252,66
326,50,40,0,10,0.800000,1.280000,17.820000,1934.907485,67
327,50,39,0,11,0.780000,1.240000,16.140000,1878.389313,67
328,50,36,0,14,0.720000,1.020000,15.240000,1913.236458,67
329,50,38,0,12,0.760000,1.180000,16.140000,1930.684151,67
330,50,36,0,14,0.720000,0.960000,17.980000,1928.730019,67
331,50,34,0,16,0.680000,0.980000,15.800000,1843.295072,68
332,50,33,0,17,0.660000,0.720000,18.280000,1797.176686,68
333,50,33,0,17,0.660000,0.680000,16.960000,1798.118912,68
334,50,41,0,9,0.820000,1.240000,16.740000,1923.743812,68
335,50,37,1,12,0.740000,1.180000,15.560000,1859.749034,68
336,50,34,0,16,0.680000,1.020000,16.480000,1868.146436,69
337,50,36,0,14,0.720000,0.760000,18.360000,1877.504919,69
338,50,37,0,13,0.740000,1.000000,16.900000,1846.143793,69
339,50,38,0,12,0.760000,1.200000,15.040000,1902.510449,69
340,50,32,0,18,0.640000,0.680000,15.980000,1840.474742,69
341,50,37,0,13,0.740000,1.060000,15.600000,1866.855857,70
342,50,41,0,9,0.820000,1.560000,15.380000,1946.605653,70
343,50,36,0,14,0.720000,0.900000,16.980000,1870.047976,70
344,50,39,0,11,0.780000,1.380000,14.480000,1914.558950,70
345,50,33,0,17,0.660000,0.760000,15.760000,1839.304934,70
346,50,32,0,18,0.640000,0.680000,15.740000,1803.776830,71
347,50,33,0,17,0.660000,1.000000,16.280000,1797.726715,71
348,50,36,0,14,0.720000,0.920000,17.240000,1855.743840,71
349,50,34,0,16,0.680000,0.680000,17.760000,1828.128077,71
350,50,35,0,15,0.700000,1.000000,15.600000,1834.166392,71
351,50,36,0,14,0.720000,1.040000,15.580000,1821.202040,72
352,50,36,0,14,0.720000,0.980000,17.220000,1901.162710,72
353,50,32,0,18,0.640000,0.720000,17.040000,1819.135329,72
354,50,42,0,8,0.840000,1.560000,15.600000,1964.719262,72
355,50,35,0,15,0.700000,0.760000,17.440000,1877.732305,72
356,50,35,0,15,0.700000,0.800000,19.480000,1914.014642,73
357,50,34,0,16,0.680000,0.980000,14.500000,1823.392652,73
358,50,36,0,14,0.720000,1.020000,15.600000,1861.200855,73
359,50,41,0,9,0.820000,1.260000,15.820000,1913.162498,73
360,50,41,0,9,0.820000,1.460000,15.440000,1991.464447,73
361,50,38,0,12,0.760000,1.300000,14.740000,1960.481839,74
362,50,33,0,17,0.660000,0.820000,16.300000,1848.949812,74
363,50,33,0,17,0.660000,0.860000,16.080000,1845.645041,74
364,50,29,0,21,0.580000,0.380000,15.380000,1771.341980,74
365,50,36,0,14,0.720000,0.980000,15.840000,1896.769405,74
366,50,40,0,10,0.800000,1.280000,16.640000,1976.628279,75
367,50,33,0,17,0.660000,0.780000,17.620000,1861.869137,75
368,50,40,0,10,0.800000,1.160000,15.800000,1965.416020,75
369,50,41,0,9,0.820000,1.340000,17.180000,2027.890279,75
370,50,38,0,12,0.760000,1.100000,15.100000,1950.380080,75
371,50,39,0,11,0.780000,1.340000,18.620000,1977.620994,76
372,50,37,0,13,0.740000,1.020000,16.160000,1948.034854,76
373,50,36,0,14,0.720000,1.120000,15.840000,1929.830293,76
374,50,36,0,14,0.720000,1.100000,15.620000,1890.392587,76
375,50,31,1,18,0.620000,0.620000,16.660000,1860.898218,76
376,50,36,0,14,0.720000,1.020000,17.500000,1904.532145,77
377,50,38,0,12,0.760000,1.300000,16.380000,1923.117712,77
378,50,32,0,18,0.640000,0.520000,16.020000,1805.788463,77
379,50,35,0,15,0.700000,1.000000,14.220000,1896.368366,77
380,50,36,0,14,0.720000,0.900000,17.340000,1911.734279,77
381,50,32,0,18,0.640000,0.660000,14.680000,1855.822631,78
382,50,33,0,17,0.660000,0.840000,15.020000,1854.858110,78
383,50,35,0,15,0.700000,0.960000,16.200000,1885.351934,78
384,50,34,0,16,0.680000,0.940000,15.260000,1867.848253,78
385,50,31,0,19,0.620000,0.360000,15.900000,1851.229269,78
386,50,38,0,12,0.760000,1.280000,17.000000,1944.445766,79
387,50,33,0,17,0.660000,0.580000,18.860000,1842.361344,79
388,50,42,0,8,0.840000,1.580000,14.700000,1986.389475,79
389,50,31,0,19,0.620000,0.500000,16.380000,1872.206459,79
390,50,32,0,18,0.640000,0.640000,16.540000,1883.558215,79
391,50,33,0,17,0.660000,0.860000,17.320000,1830.045578,80
392,50,36,0,14,0.720000,1.040000,15.260000,1877.290653,80
393,50,38,0,12,0.760000,1.160000,18.160000,1952.391917,80
394,50,34,0,16,0.680000,0.980000,16.680000,1884.103187,80
395,50,36,0,14,0.720000,0.900000,17.280000,1934.011367,80
396,50,40,0,10,0.800000,1.500000,16.460000,1949.890951,81
397,50,39,0,11,0.780000,1.420000,16.000000,1969.896826,81
398,50,37,0,13,0.740000,1.220000,18.960000,1950.532642,81
399,50,41,0,9,0.820000,1.340000,15.840000,2019.788779,81
400,50,35,0,15,0.700000,1.120000,15.140000,1917.409731,81
401,50,34,0,16,0.680000,0.780000,18.740000,1883.843798,82
402,50,37,0,13,0.740000,1.020000,16.580000,1953.407875,82
403,50,33,0,17,0.660000,0.880000,18.720000,1871.965046,82
404,50,33,0,17,0.660000,0.820000,15.540000,1842.397760,82
405,50,33,0,17,0.660000,0.700000,17.700000,1877.324874,82
406,50,35,0,15,0.700000,1.040000,16.920000,1943.010458,83
407,50,37,0,13,0.740000,1.080000,16.400000,1946.595463,83
408,50,35,0,15,0.700000,0.940000,18.940000,1931.620006,83
409,50,37,0,13,0.740000,1.060000,16.800000,1945.431251,83
410,50,39,0,11,0.780000,1.280000,16.520000,1981.879251,83
411,50,36,0,14,0.720000,1.040000,18.100000,1950.893242,84
412,50,35,1,14,0.700000,0.980000,17.660000,1935.476998,84
413,50,34,0,16,0.680000,0.880000,17.840000,1887.185664,84
414,50,33,0,17,0.660000,0.700000,16.240000,1888.225657,84
415,50,38,0,12,0.760000,1.260000,17.040000,1965.486734,84
416,50,31,0,19,0.620000,0.700000,16.900000,1870.645503,85
